,asin,price,title,rating,currency,is_prime,best_seller,price_upper,is_sponsored,manufacturer,sales_volume,pricing_count,reviews_count,is_amazons_choice,price_strikethrough,shipping_information,pos,rel_pos,url,url_image,source,category_id,keyword,page,position,min_revenue,discount,discount_rate
10,B085XDJ855,2.99,Rosin Natural for Violin Cello Viola Rosin Light Low Dust for Bows String Music Instrument Accessory Yellow with Case 3 Pack,4.4,USD,True,False,2.99,False,,100+ bought in past month,1,150,False,3.99,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",10.0,,/Natural-Violin-String-Instrument-Accessory/dp/B085XDJ855/ref=sr_1_10?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-10,https://m.media-amazon.com/images/I/614TIr2B5mL._AC_UL320_.jpg,organic,11968991,violin,1,9,448.5,1.0,0.2506265664160401
11,B01D2QPWCE,5.99,Sound harbor 2 Pack Rosin for Violin Viola and Cello Rosin for Bows (2pack YJ-F01 Rosin),4.6,USD,True,False,5.99,False,,200+ bought in past month,1,2503,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",11.0,,/Sound-harbor-Rosin-Violin-square/dp/B01D2QPWCE/ref=sr_1_11?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-11,https://m.media-amazon.com/images/I/61fzwdYXL7L._AC_UL320_.jpg,organic,11968991,violin,1,10,14992.97,,
12,B002Q0WT6U,17.23,"Jade L'Opera JADE Rosin for Violin, Viola, and Cello",4.7,USD,True,False,17.23,False,,50+ bought in past month,1,1619,False,18.95,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",12.0,,/Jade-LOpera-Rosin-Violin-Viola/dp/B002Q0WT6U/ref=sr_1_12?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-12,https://m.media-amazon.com/images/I/71p1cEzIJqL._AC_UL320_.jpg,organic,11968991,violin,1,11,27895.37,1.7199999999999989,0.09076517150395773
13,B0BLRY7L5P,21.99,"Viotti Dark Olive Rosin for Violin, Viola & Cello: Super-Smooth Rosin Engineered with Advanced Technology for Superior Grip with Low Dust, Shipped in Padded Protective Case to Prevent Cracking",4.5,USD,True,False,21.99,False,,50+ bought in past month,1,104,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",13.0,,/Viotti-Olive-Rosin-Violin-Viola/dp/B0BLRY7L5P/ref=sr_1_13?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-13,https://m.media-amazon.com/images/I/614BqUnytUL._AC_UL320_.jpg,organic,11968991,violin,1,12,2286.96,,
14,B007Y0TJ38,15.5,Pirastro Schwarz Violin Rosin,4.7,USD,True,False,15.5,False,,50+ bought in past month,1,136,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",14.0,,/Pirastro-Pir-6675-Schwarz-Violin-Rosin/dp/B007Y0TJ38/ref=sr_1_14?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-14,https://m.media-amazon.com/images/I/61IUrAEjSRL._AC_UL320_.jpg,organic,11968991,violin,1,13,2108.0,,
15,B000F3FQNS,16.99,The Original Hill Violin Cleaner and Polish,4.6,USD,False,False,16.99,False,,,1,470,False,,"FREE delivery Mon, Jul 15",15.0,,/Original-Hill-Violin-Cleaner-Polish/dp/B000F3FQNS/ref=sr_1_15?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-15,https://m.media-amazon.com/images/I/51vJYq7kxnL._AC_UL320_.jpg,organic,11968991,violin,1,14,7985.3,,
16,B000BNI8IW,17.99,Pirastro Gold Rosin For Violin - Viola - Cello,4.7,USD,True,False,17.99,False,,100+ bought in past month,1,245,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",16.0,,/Pirastro-Gold-Rosin-Violin-Viola/dp/B000BNI8IW/ref=sr_1_16?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-16,https://m.media-amazon.com/images/I/614nPwNISrL._AC_UL320_.jpg,organic,11968991,violin,1,15,4407.55,,
17,B08TV5DCGH,6.98,NANYI 3PCS Rosin Violin Rosin Light Low Dust Rosin for Bows Violin Viola and Cello,4.3,USD,True,False,6.98,False,,,1,96,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",17.0,,/NANYI-Rosin-Violin-Light-Viola/dp/B08TV5DCGH/ref=sr_1_17?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-17,https://m.media-amazon.com/images/I/61emVzbk8FL._AC_UL320_.jpg,organic,11968991,violin,1,16,670.08,,
18,B000OJDEBE,19.9,Melos Light Violin Rosin,4.5,USD,False,False,19.9,False,,,1,216,False,,"FREE delivery Tue, Jul 16 Or fastest delivery Jul 9 - 11",18.0,,/Melos-BHBU0503A528-Light-Violin-Rosin/dp/B000OJDEBE/ref=sr_1_18?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-18,https://m.media-amazon.com/images/I/71w2e0KHDoL._AC_UL320_.jpg,organic,11968991,violin,1,17,4298.4,,
19,B005036E1G,12.95,VP-031V Series I Bow Rosin - Violin,4.5,USD,True,False,12.95,False,,,1,19,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",19.0,,/Hidersine-VP-031V-Bow-Rosin-Violin/dp/B005036E1G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.bWoc7zD7USaOhRE_IfPxd5lQ7W46To9aXF9o6XOuUI5VwscP4LZ8GNZshQ8EWIUS0uVhV2UFbJwjjJEmwnoVllPNQfQ6XJf0iNzFlldvF8itNgtmFuXEfmN4PdhmX8tl8jwBa3wpF7yzC5HdjddJj-oRXGNzqFoimxQ6DeqmITkDoc-FIgvKp2Rqdu9V3JcxucpOJ-Vos6hvvdVYQ6h35Fde6VFR6Z7NIbCay58WHDAxElusP6c44pG7M7fC-FU_8p9_ENhp_Aj16Tmvxapuhl2JlMiKOt5SUMaDGEUM65I.Y1qzmCvSzwG9rWJZDB1irRBIcZHZI3OVR9-n6Yi2CYQ&dib_tag=se&keywords=violin&qid=1720200607&s=musical-instruments&sr=1-19,https://m.media-amazon.com/images/I/81C+nCyAeML._AC_UL320_.jpg,organic,11968991,violin,1,18,246.05,,
